state_ticker,state_order,state_day_start,state_day_end,state_open,state_stop_loss,state_close_estimate,state_max_r,state_MA_r,state_RSI_r,last_r,state_chain
GILD,1,2022-08-17 19:10:00,2022-08-17 19:25:00,66.258,66.13799999999999,,0.2666666666667456,,,-1,"[0.2666666666667456, -0.15, -0.4, -1.0666666666666271]"
GILD,1,2022-08-18 19:25:00,2022-08-22 13:45:00,65.006,64.916,,7.266666666666351,,,-1,"[-0.06666666666666667, 0.3777777777778304, 0.9333333333333333, -0.06666666666666667, 1.4888888888888363, 4.0444444444443395, 1.2666666666666666, 0.9333333333333333, 2.266666666666509, 0.48888888888883625, 2.155555555555503, 2.9333333333331755, 2.488888888888836, 2.9333333333331755, 3.044444444444339, 3.599999999999842, 2.711111111111006, 2.8222222222221696, 2.488888888888836, 2.266666666666509, 1.8222222222221696, 1.7111111111110058, 1.1555555555555028, 1.2666666666666666, 0.6, 0.6, 0.7111111111110059, 1.3777777777776725, 0.8222222222221696, 1.0444444444443393, 0.9333333333333333, 1.1555555555555028, 1.1555555555555028, 1.1555555555555028, 1.9333333333333333, 2.8222222222221696, 3.044444444444339, 3.155555555555503, 3.711111111111006, 4.2666666666665085, 4.3777777777776725, 5.9333333333331755, 7.266666666666351, 7.155555555555345, 6.711111111110848, 5.599999999999842, 5.044444444444181, 4.2666666666665085, 4.8222222222220115, 4.155555555555345, 3.599999999999842, 3.599999999999842, 3.3777777777776725, 3.266666666666509, 3.711111111111006, 4.3777777777776725, 3.9333333333331755, 3.266666666666509, 2.3777777777776725, 2.3777777777776725, 2.155555555555503, 1.8222222222221696, 1.4888888888888363, 1.0444444444443393, 1.1555555555555028, 1.0444444444443393, 1.3777777777776725, 0.9333333333333333, 1.4888888888888363, 2.044444444444339, 3.4888888888886784, 2.9333333333331755, 3.044444444444339, 3.711111111111006, 4.488888888888678, 3.4888888888886784, 4.0444444444443395, -0.7333333333333333, -2.511111111111006]"
GILD,2,2022-08-23 13:45:00,2022-08-29 16:50:00,63.793,64.048,,9.658823529411672,5.698039215686201,8.521568627450902,5.698039215686201,"[0.050980392156854876, 0.6392156862744904, 0.20784313725488918, 0.24705882352941866, 0.09019607843135649, 0.20784313725488918, 0.5215686274509856, 0.5999999999999889, 0.8352941176470542, 0.20784313725488918, 0.952941176470587, 0.9921568627450885, 1.0705882352940916, 1.5803921568627242, 1.3058823529411572, 1.3058823529411572, 1.3843137254901883, 1.1490196078431227, 0.8352941176470542, 0.8352941176470542, 0.9921568627450885, 0.5215686274509856, 0.24705882352941866, 0.5215686274509856, 0.5607843137254872, 0.67843137254902, 0.8745098039215559, 0.9137254901960574, 0.952941176470587, 1.1490196078431227, 1.2274509803921538, 1.1882352941176244, 1.4235294117646897, 1.3450980392156588, 0.8745098039215559, 0.8352941176470542, 1.1098039215686213, 1.3058823529411572, 1.2666666666666555, 1.1882352941176244, 1.3450980392156588, 1.2666666666666555, 1.2666666666666555, 1.2666666666666555, 0.9137254901960574, 0.7960784313725248, 1.2274509803921538, 1.2274509803921538, 1.1882352941176244, 1.3450980392156588, 1.4627450980391914, 1.4627450980391914, 1.3058823529411572, 1.4627450980391914, 1.3058823529411572, 1.4627450980391914, 1.0705882352940916, 0.8352941176470542, 0.5215686274509856, 0.67843137254902, 0.7176470588235215, 0.7568627450980232, 0.5215686274509856, 0.3254901960784219, 0.20784313725488918, 0.48235294117645616, 0.050980392156854876, 0.2862745098039203, 0.2862745098039203, 0.16862745098038756, 0.36470588235292345, 0.16862745098038756, 1.9333333333333222, 1.8549019607842911, 2.247058823529391, 2.1686274509803596, 2.0117647058823254, 1.5019607843137208, 1.5411764705882225, 1.6588235294117553, 1.6588235294117553, 1.6588235294117553, 1.5019607843137208, 1.4627450980391914, 1.4235294117646897, 1.6980392156862567, 1.7372549019607584, 1.77647058823526, 1.6980392156862567, 1.7372549019607584, 1.5803921568627242, 1.6196078431372258, 1.3058823529411572, 1.0313725490195902, 0.8352941176470542, 1.0313725490195902, 1.1490196078431227, 0.952941176470587, 0.9137254901960574, 1.3450980392156588, 1.4235294117646897, 1.4235294117646897, 1.3843137254901883, 1.3058823529411572, 1.5411764705882225, 1.5019607843137208, 1.5019607843137208, 1.3843137254901883, 1.8941176470587928, 1.77647058823526, 1.9333333333333222, 1.77647058823526, 2.0901960784313567, 1.8156862745097895, 1.9333333333333222, 1.9333333333333222, 2.0117647058823254, 2.1686274509803596, 2.129411764705858, 1.8156862745097895, 1.8156862745097895, 1.6588235294117553, 1.6980392156862567, 1.77647058823526, 1.5803921568627242, 1.6196078431372258, 1.6196078431372258, 1.5411764705882225, 1.5019607843137208, 1.6588235294117553, 1.77647058823526, 1.9333333333333222, 1.5019607843137208, 1.1882352941176244, 1.3450980392156588, 1.3058823529411572, 1.1882352941176244, 0.9137254901960574, 0.5607843137254872, 0.44313725490195455, 0.44313725490195455, 0.5215686274509856, 0.952941176470587, 0.7960784313725248, 1.0705882352940916, 1.2666666666666555, 0.8352941176470542, 1.1490196078431227, 1.2666666666666555, 1.4235294117646897, 1.6196078431372258, 1.4235294117646897, 1.6588235294117553, 1.6980392156862567, 1.77647058823526, 1.9725490196078237, 1.8549019607842911, 1.9725490196078237, 1.9725490196078237, 1.9725490196078237, 1.8941176470587928, 2.050980392156827, 2.2078431372548892, 2.5215686274509577, 2.482352941176456, 2.3647058823529234, 2.1686274509803596, 2.2862745098038926, 2.2862745098038926, 2.050980392156827, 2.129411764705858, 2.0901960784313567, 1.8156862745097895, 1.7372549019607584, 1.7372549019607584, 1.8941176470587928, 1.8549019607842911, 1.8549019607842911, 1.9333333333333222, 2.0901960784313567, 2.247058823529391, 2.2862745098038926, 2.443137254901927, 2.3647058823529234, 2.129411764705858, 2.325490196078394, 2.2862745098038926, 2.129411764705858, 2.0117647058823254, 1.9725490196078237, 2.0117647058823254, 1.9725490196078237, 1.7372549019607584, 1.6196078431372258, 1.5019607843137208, 1.4235294117646897, 1.5411764705882225, 1.77647058823526, 1.7372549019607584, 1.5803921568627242, 1.6980392156862567, 1.3843137254901883, 1.4235294117646897, 1.3843137254901883, 1.6196078431372258, 1.6588235294117553, 1.8941176470587928, 2.1686274509803596, 2.129411764705858, 2.247058823529391, 2.325490196078394, 2.3647058823529234, 2.443137254901927, 2.5215686274509577, 2.2078431372548892, 2.443137254901927, 1.9725490196078237, 1.6980392156862567, 1.7372549019607584, 1.5411764705882225, 1.2274509803921538, 1.6196078431372258, 2.7568627450979952, 1.6588235294117553, 1.8941176470587928, 1.5411764705882225, 2.443137254901927, 2.8745098039215278, 3.1882352941176246, 3.8156862745097615, 3.4627450980391914, 3.149019607843095, 3.149019607843095, 3.227450980392126, 3.77647058823526, 4.090196078431329, 3.9725490196077957, 4.050980392156827, 3.854901960784263, 3.77647058823526, 3.7372549019607306, 4.12941176470583, 4.443137254901926, 4.12941176470583, 4.090196078431329, 4.443137254901926, 4.678431372548964, 4.639215686274462, 4.52156862745093, 4.482352941176428, 4.403921568627397, 4.16862745098036, 4.560784313725431, 4.678431372548964, 4.403921568627397, 4.207843137254861, 4.52156862745093, 3.77647058823526, 4.050980392156827, 4.090196078431329, 3.9333333333332945, 3.854901960784263, 3.854901960784263, 3.9333333333332945, 4.050980392156827, 4.3647058823528955, 4.482352941176428, 4.443137254901926, 4.52156862745093, 4.7960784313724965, 4.992156862745033, 4.992156862745033, 5.149019607843095, 5.109803921568566, 5.149019607843095, 5.070588235294064, 4.952941176470532, 5.031372549019562, 5.070588235294064, 5.149019607843095, 5.188235294117597, 5.3843137254901325, 5.227450980392098, 5.462745098039163, 5.227450980392098, 5.2666666666666, 5.227450980392098, 5.2666666666666, 5.345098039215631, 5.188235294117597, 5.305882352941129, 8.521568627450902, 8.560784313725403, 8.639215686274406, 8.247058823529335, 8.129411764705802, 8.482352941176373, 8.913725490195974, 9.188235294117542, 8.560784313725403, 8.599999999999905, 8.83529411764697, 9.149019607843039, 9.266666666666572, 9.501960784313637, 9.658823529411672, 9.54117647058814, 9.031372549019506, 8.952941176470503, 8.717647058823438, 8.521568627450902, 7.972549019607768, 7.9333333333332385, 7.22745098039207, 7.070588235294036, 7.345098039215603, 6.8745098039215, 6.521568627450902, 6.639215686274435, 6.247058823529335, 6.403921568627397, 6.286274509803865, 6.325490196078366, 6.325490196078366, 6.0509803921567995, 6.364705882352868, 6.168627450980332, 5.894117647058765, 5.776470588235232, 5.698039215686201]"
GILD,2,2022-08-24 14:05:00,2022-08-29 17:00:00,63.434999999999995,63.795,,5.847222222222108,3.0416666666665884,5.041666666666568,3.06944444444438,"[0.06944444444443923, 0.09722222222221098, 0.18055555555554595, 0.18055555555554595, 0.18055555555554595, 0.06944444444443923, 0.04166666666664775, 0.013888888888876004, 0.20833333333331772, 0.23611111111108946, 0.2638888888888612, 0.20833333333331772, 0.23611111111108946, 0.12499999999998274, 0.15277777777775448, -0.06944444444445898, -0.26388888888890066, -0.4027777777777791, -0.26388888888890066, -0.1805555555555657, -0.3194444444444442, -0.34722222222223564, -0.041666666666687224, 0.013888888888876004, 0.013888888888876004, -0.013888888888895742, -0.06944444444445898, 0.09722222222221098, 0.06944444444443923, 0.06944444444443923, -0.013888888888895742, 0.3472222222221962, 0.2638888888888612, 0.3749999999999877, 0.2638888888888612, 0.4861111111110944, 0.2916666666666527, 0.3749999999999877, 0.3749999999999877, 0.43055555555553116, 0.5416666666666379, 0.5138888888888662, 0.2916666666666527, 0.2916666666666527, 0.18055555555554595, 0.20833333333331772, 0.2638888888888612, 0.12499999999998274, 0.15277777777775448, 0.15277777777775448, 0.09722222222221098, 0.06944444444443923, 0.18055555555554595, 0.2638888888888612, 0.3749999999999877, 0.06944444444443923, -0.15277777777779394, -0.041666666666687224, -0.06944444444445898, -0.15277777777779394, -0.34722222222223564, -0.5972222222222209, -0.6805555555555558, -0.6805555555555558, -0.6249999999999926, -0.3194444444444442, -0.4305555555555706, -0.23611111111112892, -0.09722222222223072, -0.4027777777777791, -0.1805555555555657, -0.09722222222223072, 0.013888888888876004, 0.15277777777775448, 0.013888888888876004, 0.18055555555554595, 0.20833333333331772, 0.2638888888888612, 0.4027777777777594, 0.31944444444442444, 0.4027777777777594, 0.4027777777777594, 0.4027777777777594, 0.3472222222221962, 0.4583333333333029, 0.5694444444444293, 0.7916666666666429, 0.7638888888888711, 0.680555555555536, 0.5416666666666379, 0.6249999999999729, 0.6249999999999729, 0.4583333333333029, 0.5138888888888662, 0.4861111111110944, 0.2916666666666527, 0.23611111111108946, 0.23611111111108946, 0.3472222222221962, 0.31944444444442444, 0.31944444444442444, 0.3749999999999877, 0.4861111111110944, 0.5972222222222011, 0.6249999999999729, 0.7361111111110796, 0.680555555555536, 0.5138888888888662, 0.6527777777777446, 0.6249999999999729, 0.5138888888888662, 0.43055555555553116, 0.4027777777777594, 0.43055555555553116, 0.4027777777777594, 0.23611111111108946, 0.15277777777775448, 0.06944444444443923, 0.013888888888876004, 0.09722222222221098, 0.2638888888888612, 0.23611111111108946, 0.12499999999998274, 0.20833333333331772, -0.013888888888895742, 0.013888888888876004, -0.013888888888895742, 0.15277777777775448, 0.18055555555554595, 0.3472222222221962, 0.5416666666666379, 0.5138888888888662, 0.5972222222222011, 0.6527777777777446, 0.680555555555536, 0.7361111111110796, 0.7916666666666429, 0.5694444444444293, 0.7361111111110796, 0.4027777777777594, 0.20833333333331772, 0.23611111111108946, 0.09722222222221098, -0.12500000000000247, 0.15277777777775448, 0.9583333333332931, 0.18055555555554595, 0.3472222222221962, 0.09722222222221098, 0.7361111111110796, 1.041666666666628, 1.2638888888888613, 1.7083333333332882, 1.4583333333333028, 1.2361111111110696, 1.2361111111110696, 1.291666666666633, 1.6805555555555163, 1.9027777777777297, 1.819444444444395, 1.874999999999958, 1.7361111111110599, 1.6805555555555163, 1.6527777777777248, 1.9305555555555016, 2.1527777777777346, 1.9305555555555016, 1.9027777777777297, 2.1527777777777346, 2.319444444444385, 2.2916666666666132, 2.2083333333332784, 2.1805555555555065, 2.124999999999943, 1.958333333333293, 2.23611111111105, 2.319444444444385, 2.124999999999943, 1.9861111111110648, 2.2083333333332784, 1.6805555555555163, 1.874999999999958, 1.9027777777777297, 1.791666666666623, 1.7361111111110599, 1.7361111111110599, 1.791666666666623, 1.874999999999958, 2.0972222222221717, 2.1805555555555065, 2.1527777777777346, 2.2083333333332784, 2.40277777777772, 2.5416666666665986, 2.5416666666665986, 2.652777777777725, 2.6249999999999334, 2.652777777777725, 2.5972222222221615, 2.5138888888888267, 2.56944444444439, 2.5972222222221615, 2.652777777777725, 2.6805555555554967, 2.819444444444375, 2.708333333333268, 2.8749999999999383, 2.708333333333268, 2.73611111111104, 2.708333333333268, 2.73611111111104, 2.7916666666666035, 2.6805555555554967, 2.7638888888888316, 5.041666666666568, 5.069444444444341, 5.124999999999884, 4.847222222222127, 4.7638888888887925, 5.013888888888777, 5.319444444444326, 5.513888888888768, 5.069444444444341, 5.097222222222112, 5.263888888888782, 5.486111111110996, 5.569444444444331, 5.736111111111001, 5.847222222222108, 5.763888888888772, 5.40277777777766, 5.3472222222221175, 5.180555555555447, 5.041666666666568, 4.652777777777685, 4.624999999999894, 4.124999999999904, 4.013888888888797, 4.208333333333239, 3.8749999999999187, 3.624999999999914, 3.7083333333332487, 3.430555555555472, 3.5416666666665986, 3.4583333333332633, 3.486111111111035, 3.486111111111035, 3.2916666666665937, 3.513888888888807, 3.3749999999999285, 3.180555555555487, 3.0972222222221517, 3.0416666666665884, 3.06944444444438, 3.06944444444438]"
GILD,1,2022-08-31 19:20:00,2022-08-31 19:25:00,63.296,63.205999999999996,,-0.5111111111110848,,,-0.5111111111110848,"[-0.8444444444444181, -0.5111111111110848]"
GILD,1,2022-09-06 19:10:00,2022-09-06 19:30:00,63.382,63.251999999999995,,-0.015384615384579227,,,-0.8615384615384044,"[-0.09230769230769399, -0.16923076923075409, -0.015384615384579227, -0.4769230769230492, -0.8615384615384044]"
PYPL,2,2022-08-09 13:35:00,2022-08-09 13:40:00,94.649,95.164,,-1.0116504854368937,,,-1,"[-1.0116504854368937, -1.5359223300970795]"
PYPL,1,2022-08-12 13:45:00,2022-08-12 13:50:00,101.083,100.638,,-0.11910112359550132,,,-0.11910112359550132,"[-0.7707865168539523, -0.11910112359550132]"
PYPL,1,2022-08-16 12:30:00,2022-08-16 12:35:00,102.53999999999999,102.33999999999999,,-0.1499999999999325,,,-0.4999999999999645,"[-0.1499999999999325, -0.4999999999999645]"
PYPL,1,2022-08-17 18:05:00,2022-08-18 10:00:00,100.00200000000001,99.522,,1.7041666666666184,,,-1,"[0.8708333333333098, 1.7041666666666184, 1.4333333333332967, 1.1624999999999752, 1.4541666666666406, 1.4958333333332987, 1.6833333333333043, 0.7041666666666481, 0.4124999999999826, -0.06666666666668838, -0.42083333333335565, 0.4124999999999826, 0.24583333333332089, -0.3791666666666976, -0.4833333333333575, -0.2333333333333501, -0.10833333333334641, -0.9416666666666846, -0.9208333333333408, -0.5250000000000156, -2.1500000000000044]"
PYPL,2,2022-08-18 13:50:00,2022-08-18 14:45:00,98.032,98.652,,1.1806451612903128,,,-1,"[0.18064516129031283, 0.4870967741935327, 1.1806451612903128, 0.19677419354838546, 0.08387096774192276, 0.08387096774192276, -0.12580645161290707, -0.012903225806467288, -0.1419354838709797, -0.3838709677419319, -0.8193548387096872, -1.0129032258064443]"
PYPL,1,2022-08-18 18:00:00,2022-08-19 10:00:00,99.288,98.96799999999999,,3.9749999999999255,-4.618749999999876,,-1,"[0.06875000000001583, 0.5687499999999936, 0.6312499999999798, 1.3187499999999603, 1.3812499999999908, 1.443749999999977, 0.9437499999999992, 1.0375000000000005, 2.1937499999999437, 1.9749999999999701, 3.9437499999999104, 3.3499999999999313, 3.4124999999999175, 3.037499999999956, 3.287499999999945, 3.9749999999999255, 3.3499999999999313, 2.693749999999966, 3.068749999999927, 2.756249999999952, 2.4437499999999326, -4.618749999999876]"
PYPL,2,2022-08-22 14:25:00,2022-08-22 14:40:00,93.55799999999999,94.088,,0.24150943396223704,,,-0.8150943396226439,"[0.0716981132075408, 0.24150943396223704, -0.47547169811322454, -0.8150943396226439]"
PYPL,1,2022-08-23 12:15:00,2022-08-23 13:00:00,93.852,93.522,,0.08484848484845979,,,-1,"[-0.06666666666668389, -0.21818181818182758, -0.2787878787878764, -0.43030303030306316, 0.08484848484845979, -0.40000000000001723, -0.6121212121212097, -0.43030303030306316, -0.49090909090911206, -1.006060606060635]"
PYPL,2,2022-08-24 11:40:00,2022-08-24 13:30:00,93.1,93.7,,0.36666666666665954,,,-0.2166666666666797,"[0.14999999999997987, -0.2166666666666797, -0.1333333333333523, -0.5666666666666643, -0.5666666666666643, -0.5333333333333381, -0.6499999999999917, -0.23333333333333098, -0.23333333333333098, -0.20000000000000473, -0.0, -0.3166666666666821, -0.3500000000000083, -0.3500000000000083, -0.5166666666666632, -0.45000000000001067, -0.016666666666674955, 0.3166666666666584, 0.3166666666666584, 0.36666666666665954, 0.13333333333332859, -0.2166666666666797]"
PYPL,1,2022-08-26 13:35:00,2022-08-26 14:00:00,96.704,95.648,,0.06250000000000253,,,-1,"[-0.2215909090909046, 0.06250000000000253, -0.3731060606060532, -0.24999999999999664, -0.4015151515151453, -1.5852272727272694]"
